,reg_id,prov_id,mun_id,bgy_id,name
18972,6,619,61917,61917011,Buri
18973,6,619,61917,61917012,Camburanan
18974,6,619,61917,61917013,Candelaria
18975,6,619,61917,61917014,Carida
18976,6,619,61917,61917015,Cristina
18977,6,619,61917,61917016,Da-an Banwa
18978,6,619,61917,61917017,Da-an Norte
18979,6,619,61917,61917018,Da-an Sur
18980,6,619,61917,61917019,Garcia
18981,6,619,61917,61917020,Gebio-an
18982,6,619,61917,61917021,Hilwan
18983,6,619,61917,61917022,Initan
18984,6,619,61917,61917023,Katipunan
18985,6,619,61917,61917024,Lagdungan
18986,6,619,61917,61917025,Lahug
18987,6,619,61917,61917026,Libertad
18988,6,619,61917,61917027,Mabini
18989,6,619,61917,61917028,Maliao
18990,6,619,61917,61917029,Malitbog
18991,6,619,61917,61917030,Minan
18992,6,619,61917,61917031,Nayawan
18993,6,619,61917,61917032,Poblacion
18994,6,619,61917,61917033,Rizal Norte
18995,6,619,61917,61917034,Rizal Sur
18996,6,619,61917,61917035,Roosevelt
18997,6,619,61917,61917036,Roxas
18998,6,619,61917,61917037,Salong
18999,6,619,61917,61917038,San Antonio
19000,6,619,61917,61917039,San Francisco
19001,6,619,61917,61917041,San Jose
19002,6,619,61917,61917042,San Julian
19003,6,619,61917,61917043,San Miguel Ilawod
19004,6,619,61917,61917044,San Miguel Ilaya
19005,6,619,61917,61917045,San Nicolas
19006,6,619,61917,61917046,San Pedro
19007,6,619,61917,61917047,San Roque
19008,6,619,61917,61917048,San Vicente
19009,6,619,61917,61917049,Santa Ana
19010,6,619,61917,61917050,Santa Petronila
19011,6,619,61917,61917051,Senonod
19012,6,619,61917,61917052,Siya
19013,6,619,61917,61917053,Switch
19014,6,619,61917,61917054,Tabon
19015,6,619,61917,61917055,Tacayan
19016,6,619,61917,61917056,Taft
19017,6,619,61917,61917057,Taganghin
19018,6,619,61917,61917058,Taslan
19019,6,619,61917,61917059,Wright
19020,6,630,63001,63001001,Adcadarao
19021,6,630,63001,63001002,Agbobolo
19022,6,630,63001,63001003,Badiangan
19023,6,630,63001,63001004,Barrido
19024,6,630,63001,63001005,Bato Biasong
19025,6,630,63001,63001006,Bay-ang
19026,6,630,63001,63001007,Bucana Bunglas
19027,6,630,63001,63001008,Central
19028,6,630,63001,63001009,Culasi
19029,6,630,63001,63001010,Lanjagan
19030,6,630,63001,63001011,Luca
19031,6,630,63001,63001012,Malayu-an
19032,6,630,63001,63001013,Mangorocoro
19033,6,630,63001,63001014,Nasidman
19034,6,630,63001,63001015,Pantalan Nabaye
19035,6,630,63001,63001016,Pantalan Navarro
19036,6,630,63001,63001017,Pedada
19037,6,630,63001,63001018,Pili
19038,6,630,63001,63001019,Pinantan Diel
19039,6,630,63001,63001020,Pinantan Elizalde
19040,6,630,63001,63001021,Pinay Espinosa
19041,6,630,63001,63001022,Poblacion
19042,6,630,63001,63001023,Progreso
19043,6,630,63001,63001024,Puente Bunglas
19044,6,630,63001,63001025,Punta Buri
19045,6,630,63001,63001026,Rojas
19046,6,630,63001,63001027,San Antonio
19047,6,630,63001,63001028,Silagon
19048,6,630,63001,63001029,Santo Rosario
19049,6,630,63001,63001030,Tagubanhan
19050,6,630,63001,63001031,Taguhangin
19051,6,630,63001,63001032,Tanduyan
19052,6,630,63001,63001033,Tipacla
19053,6,630,63001,63001034,Tubogan
19054,6,630,63002,63002001,Abang-abang
19055,6,630,63002,63002002,Agsing
19056,6,630,63002,63002003,Atabay
19057,6,630,63002,63002004,Ba-ong
19058,6,630,63002,63002005,Baguingin-Lanot
19059,6,630,63002,63002006,Bagsakan
19060,6,630,63002,63002007,Bagumbayan-Ilajas
19061,6,630,63002,63002008,Balabago
19062,6,630,63002,63002009,Ban-ag
19063,6,630,63002,63002010,Bancal
19064,6,630,63002,63002011,Binalud
19065,6,630,63002,63002012,Bugang
19066,6,630,63002,63002014,Buhay
19067,6,630,63002,63002015,Bulod
19068,6,630,63002,63002017,Cabacanan Proper
19069,6,630,63002,63002018,Cabacanan Rizal
19070,6,630,63002,63002019,Cagay
19071,6,630,63002,63002020,Coline
19072,6,630,63002,63002021,Coline-Dalag
19073,6,630,63002,63002022,Cunsad
19074,6,630,63002,63002023,Cuyad
19075,6,630,63002,63002024,Dalid
19076,6,630,63002,63002025,Dao
19077,6,630,63002,63002026,Gines
19078,6,630,63002,63002027,Ginomoy
19079,6,630,63002,63002028,Ingwan
19080,6,630,63002,63002029,Laylayan
19081,6,630,63002,63002030,Lico
19082,6,630,63002,63002031,Luan-luan
19083,6,630,63002,63002032,Malamhay
19084,6,630,63002,63002033,Malamboy-Bondolan
19085,6,630,63002,63002034,Mambawi
19086,6,630,63002,63002035,Manasa
19087,6,630,63002,63002036,Manduyog
19088,6,630,63002,63002037,Pajo
19089,6,630,63002,63002038,Pianda-an Norte
19090,6,630,63002,63002039,Pianda-an Sur
19091,6,630,63002,63002041,Punong
19092,6,630,63002,63002042,Quinaspan
19093,6,630,63002,63002043,Sinamay
19094,6,630,63002,63002044,Sulong
19095,6,630,63002,63002045,Taban-Manguining
19096,6,630,63002,63002046,Tabug
19097,6,630,63002,63002047,Tarug
19098,6,630,63002,63002048,Tugaslon
19099,6,630,63002,63002049,Ubodan
19100,6,630,63002,63002050,Ugbo
19101,6,630,63002,63002051,Ulay-Bugang
19102,6,630,63002,63002052,Ulay-Hinablan
19103,6,630,63002,63002053,Umingan
19104,6,630,63002,63002054,Poblacion
19105,6,630,63003,63003001,Agbatuan
19106,6,630,63003,63003002,Badiang
19107,6,630,63003,63003003,Balabag
19108,6,630,63003,63003004,Balunos
19109,6,630,63003,63003005,Cag-an
19110,6,630,63003,63003006,Camiros
19111,6,630,63003,63003007,Sambag Culob
19112,6,630,63003,63003008,Dangula-an
19113,6,630,63003,63003009,Guipis
19114,6,630,63003,63003010,Manganese
19115,6,630,63003,63003011,Medina
19116,6,630,63003,63003012,Mostro
19117,6,630,63003,63003013,Palaypay
19118,6,630,63003,63003014,Pantalan
19119,6,630,63003,63003015,Poblacion
19120,6,630,63003,63003016,San Carlos
19121,6,630,63003,63003017,San Juan Crisostomo
19122,6,630,63003,63003018,Santa Rita
19123,6,630,63003,63003019,Santo Rosario
19124,6,630,63003,63003020,Serallo
19125,6,630,63003,63003021,Vista Alegre
19126,6,630,63004,63004001,Agusipan
19127,6,630,63004,63004002,Astorga
19128,6,630,63004,63004003,Bita-oyan
19129,6,630,63004,63004004,Botong
19130,6,630,63004,63004005,Budiawe
19131,6,630,63004,63004006,Cabanga-an
19132,6,630,63004,63004007,Cabayogan
19133,6,630,63004,63004008,Calansanan
19134,6,630,63004,63004009,Catubig
19135,6,630,63004,63004010,Guinawahan
19136,6,630,63004,63004011,Ilongbukid
19137,6,630,63004,63004012,Indorohan
19138,6,630,63004,63004013,Iniligan
19139,6,630,63004,63004014,Latawan
19140,6,630,63004,63004015,Linayuan
19141,6,630,63004,63004016,Mainguit
19142,6,630,63004,63004017,Malublub
19143,6,630,63004,63004018,Manaolan
19144,6,630,63004,63004019,Mapili Grande
19145,6,630,63004,63004020,Mapili Sanjo
19146,6,630,63004,63004021,Odiongan
19147,6,630,63004,63004022,Poblacion
19148,6,630,63004,63004023,San Julian
19149,6,630,63004,63004024,Sariri
19150,6,630,63004,63004025,Sianon
19151,6,630,63004,63004026,Sinuagan
19152,6,630,63004,63004027,Talaba
19153,6,630,63004,63004028,Tamocol
19154,6,630,63004,63004029,Teneclan
19155,6,630,63004,63004030,Tina
19156,6,630,63004,63004031,Bingauan
19157,6,630,63005,63005001,Aranjuez
19158,6,630,63005,63005002,Bacolod
19159,6,630,63005,63005003,Balanti-an
19160,6,630,63005,63005004,Batuan
19161,6,630,63005,63005005,Cabalic
19162,6,630,63005,63005006,Camambugan
19163,6,630,63005,63005007,Dolores
19164,6,630,63005,63005008,Gimamanay
19165,6,630,63005,63005009,Ipil
19166,6,630,63005,63005010,Kinalkalan
19167,6,630,63005,63005011,Lawis
19168,6,630,63005,63005012,Malapoc
19169,6,630,63005,63005013,Mamhut Norte
19170,6,630,63005,63005014,Mamhut Sur
19171,6,630,63005,63005015,Maya
19172,6,630,63005,63005016,Pani-an
19173,6,630,63005,63005017,Poblacion Norte
19174,6,630,63005,63005018,Poblacion Sur
19175,6,630,63005,63005019,Quiasan
19176,6,630,63005,63005020,Salong
19177,6,630,63005,63005021,Salvacion
19178,6,630,63005,63005022,Tingui-an
19179,6,630,63005,63005023,Zaragosa
19180,6,630,63006,63006003,Alacaygan
19181,6,630,63006,63006005,Bariga
19182,6,630,63006,63006006,Belen
19183,6,630,63006,63006007,Bobon
19184,6,630,63006,63006008,Bularan
19185,6,630,63006,63006010,Carmelo
19186,6,630,63006,63006012,De La Paz
19187,6,630,63006,63006013,Dugwakan
19188,6,630,63006,63006018,Juanico
19189,6,630,63006,63006020,Libertad
19190,6,630,63006,63006022,Magdalo
19191,6,630,63006,63006023,Managopaya
19192,6,630,63006,63006024,Merced
19193,6,630,63006,63006025,Poblacion
19194,6,630,63006,63006026,San Salvador
19195,6,630,63006,63006027,Talokgangan
19196,6,630,63006,63006028,Zona Sur
19197,6,630,63006,63006029,Fuentes*
19198,6,630,63007,63007001,Acuit
19199,6,630,63007,63007002,Agcuyawan Calsada
19200,6,630,63007,63007003,Agcuyawan Pulo
19201,6,630,63007,63007004,Bagongbong
19202,6,630,63007,63007005,Baras
19203,6,630,63007,63007006,Bungca
19204,6,630,63007,63007007,Cabilauan
19205,6,630,63007,63007008,Cruz
19206,6,630,63007,63007009,Guintas
19207,6,630,63007,63007010,Igbong
19208,6,630,63007,63007011,Ilaud Poblacion
19209,6,630,63007,63007012,Ilaya Poblacion
19210,6,630,63007,63007013,Jalaud
19211,6,630,63007,63007014,Lagubang
19212,6,630,63007,63007015,Lanas
19213,6,630,63007,63007016,Lico-an
19214,6,630,63007,63007017,Linao
19215,6,630,63007,63007018,Monpon
19216,6,630,63007,63007019,Palaciawan
19217,6,630,63007,63007020,Patag
19218,6,630,63007,63007021,Salihid
19219,6,630,63007,63007022,So-ol
19220,6,630,63007,63007023,Sohoton
19221,6,630,63007,63007024,Tabuc-Suba
19222,6,630,63007,63007025,Tabucan
19223,6,630,63007,63007026,Talisay
19224,6,630,63007,63007027,Tinorian
19225,6,630,63007,63007028,Tiwi
19226,6,630,63007,63007029,Tubungan
19227,6,630,63008,63008002,Bugnay
19228,6,630,63008,63008004,California
19229,6,630,63008,63008005,Del Pilar
19230,6,630,63008,63008006,De la Pena
19231,6,630,63008,63008007,General Luna
19232,6,630,63008,63008009,La Fortuna
19233,6,630,63008,63008010,Lipata
19234,6,630,63008,63008011,Natividad
19235,6,630,63008,63008012,Nueva Invencion
19236,6,630,63008,63008013,Nueva Sevilla
19237,6,630,63008,63008014,Poblacion
19238,6,630,63008,63008016,Puerto Princesa
19239,6,630,63008,63008017,Rizal
19240,6,630,63008,63008019,San Antonio
19241,6,630,63008,63008021,San Fernando
19242,6,630,63008,63008023,San Francisco
19243,6,630,63008,63008024,San Geronimo
19244,6,630,63008,63008025,San Juan
19245,6,630,63008,63008026,San Lucas
19246,6,630,63008,63008027,San Miguel
19247,6,630,63008,63008029,San Roque
19248,6,630,63008,63008030,Santiago
19249,6,630,63008,63008031,Santo Domingo
19250,6,630,63008,63008032,Santo Tomas
19251,6,630,63008,63008033,Ugasan
19252,6,630,63008,63008034,Vista Alegre
19253,6,630,63009,63009001,Alapasco
19254,6,630,63009,63009002,Alinsolong
19255,6,630,63009,63009003,Banban
19256,6,630,63009,63009004,Batad Viejo
19257,6,630,63009,63009005,Binon-an
19258,6,630,63009,63009006,Bolhog
19259,6,630,63009,63009007,Bulak Norte
19260,6,630,63009,63009008,Bulak Sur
19261,6,630,63009,63009009,Cabagohan
19262,6,630,63009,63009011,Calangag
19263,6,630,63009,63009012,Caw-i
19264,6,630,63009,63009013,Drancalan
19265,6,630,63009,63009014,Embarcadero
19266,6,630,63009,63009015,Hamod
19267,6,630,63009,63009016,Malico
19268,6,630,63009,63009017,Nangka
19269,6,630,63009,63009018,Pasayan
19270,6,630,63009,63009019,Poblacion
19271,6,630,63009,63009020,Quiazan Florete
19272,6,630,63009,63009021,Quiazan Lopez
19273,6,630,63009,63009022,Salong
19274,6,630,63009,63009023,Santa Ana
19275,6,630,63009,63009024,Tanao
19276,6,630,63009,63009025,Tapi-an
19277,6,630,63010,63010001,Agba-o
19278,6,630,63010,63010002,Alabidhan
19279,6,630,63010,63010003,Bulabog
19280,6,630,63010,63010004,Cairohan
19281,6,630,63010,63010005,Guinhulacan
19282,6,630,63010,63010006,Inamyungan
19283,6,630,63010,63010007,Malitbog Ilawod
19284,6,630,63010,63010008,Malitbog Ilaya
19285,6,630,63010,63010009,Ngingi-an
19286,6,630,63010,63010010,Poblacion
19287,6,630,63010,63010011,Quinangyana
19288,6,630,63010,63010012,Quinar-Upan
19289,6,630,63010,63010013,Tapacon
19290,6,630,63010,63010014,Tubod
19291,6,630,63012,63012001,Acao
19292,6,630,63012,63012002,Amerang
19293,6,630,63012,63012003,Amurao
19294,6,630,63012,63012004,Anuang
19295,6,630,63012,63012005,Ayaman
19296,6,630,63012,63012006,Ayong
19297,6,630,63012,63012007,Bacan
19298,6,630,63012,63012008,Balabag
19299,6,630,63012,63012009,Baluyan
19300,6,630,63012,63012010,Banguit
19301,6,630,63012,63012011,Bulay
19302,6,630,63012,63012012,Cadoldolan
19303,6,630,63012,63012013,Cagban
19304,6,630,63012,63012014,Calawagan
19305,6,630,63012,63012015,Calayo
19306,6,630,63012,63012016,Duyanduyan
19307,6,630,63012,63012017,Gaub
19308,6,630,63012,63012018,Gines Interior
19309,6,630,63012,63012019,Gines Patag
19310,6,630,63012,63012020,Guibuangan Tigbauan
19311,6,630,63012,63012021,Inabasan
19312,6,630,63012,63012022,Inaca
19313,6,630,63012,63012023,Inaladan
19314,6,630,63012,63012024,Ingas
19315,6,630,63012,63012025,Ito Norte
19316,6,630,63012,63012026,Ito Sur
19317,6,630,63012,63012027,Janipaan Central
19318,6,630,63012,63012028,Janipaan Este
19319,6,630,63012,63012029,Janipaan Oeste
19320,6,630,63012,63012030,Janipaan Olo
19321,6,630,63012,63012031,Jelicuon Lusaya
19322,6,630,63012,63012032,Jelicuon Montinola
19323,6,630,63012,63012033,Lag-an
19324,6,630,63012,63012034,Leong
19325,6,630,63012,63012035,Lutac
19326,6,630,63012,63012036,Manguna
19327,6,630,63012,63012037,Maraguit
19328,6,630,63012,63012038,Morubuan
19329,6,630,63012,63012039,Pacatin
19330,6,630,63012,63012040,Pagotpot
19331,6,630,63012,63012041,Pamul-Ogan
19332,6,630,63012,63012042,Pamuringao Proper
19333,6,630,63012,63012043,Pamuringao Garrido
19334,6,630,63012,63012044,Zone I Pob.
19335,6,630,63012,63012045,Zone X Pob.
19336,6,630,63012,63012046,Zone XI Pob.
19337,6,630,63012,63012047,Zone II Pob.
19338,6,630,63012,63012048,Zone III Pob.
19339,6,630,63012,63012049,Zone IV Pob.
19340,6,630,63012,63012050,Zone V Pob.
19341,6,630,63012,63012051,Zone VI Pob.
19342,6,630,63012,63012052,Zone VII Pob.
19343,6,630,63012,63012053,Zone VIII Pob.
19344,6,630,63012,63012054,Zone IX Pob.
19345,6,630,63012,63012055,Pungtod
19346,6,630,63012,63012056,Puyas
19347,6,630,63012,63012057,Salacay
19348,6,630,63012,63012059,Sulanga
19349,6,630,63012,63012060,Tabucan
19350,6,630,63012,63012061,Tacdangan
19351,6,630,63012,63012062,Talanghauan
19352,6,630,63012,63012063,Tigbauan Road
19353,6,630,63012,63012064,Tinio-an
19354,6,630,63012,63012065,Tiring
19355,6,630,63012,63012066,Tupol Central
19356,6,630,63012,63012067,Tupol Este
19357,6,630,63012,63012068,Tupol Oeste
19358,6,630,63012,63012069,Tuy-an
19359,6,630,63013,63013002,Agcalaga
19360,6,630,63013,63013003,Aglibacao
19361,6,630,63013,63013004,Aglonok
19362,6,630,63013,63013006,Alibunan
19363,6,630,63013,63013007,Badlan Grande
19364,6,630,63013,63013008,Badlan Pequeno
19365,6,630,63013,63013009,Badu
19366,6,630,63013,63013011,Balaticon
19367,6,630,63013,63013012,Banban Grande
19368,6,630,63013,63013013,Banban Pequeno
19369,6,630,63013,63013015,Binolosan Grande
19370,6,630,63013,63013016,Binolosan Pequeno
19371,6,630,63013,63013017,Cabagiao
19372,6,630,63013,63013019,Cabugao
19373,6,630,63013,63013020,Cahigon
19374,6,630,63013,63013022,Barrio Calinog
19375,6,630,63013,63013023,Camalongo
19376,6,630,63013,63013024,Canabajan
19377,6,630,63013,63013025,Caratagan
19378,6,630,63013,63013026,Carvasana
19379,6,630,63013,63013027,Dalid
19380,6,630,63013,63013028,Datagan
19381,6,630,63013,63013030,Gama Grande
19382,6,630,63013,63013031,Gama Pequeno
19383,6,630,63013,63013032,Garangan
19384,6,630,63013,63013034,Guinbonyugan
19385,6,630,63013,63013036,Guiso
19386,6,630,63013,63013037,Hilwan
19387,6,630,63013,63013038,Impalidan
19388,6,630,63013,63013040,Ipil
19389,6,630,63013,63013041,Jamin-ay
19390,6,630,63013,63013042,Lampaya
19391,6,630,63013,63013043,Libot
19392,6,630,63013,63013044,Lonoy
19393,6,630,63013,63013045,Malaguinabot
19394,6,630,63013,63013046,Malapawe
19395,6,630,63013,63013047,Malitbog Centro
19396,6,630,63013,63013049,Mambiranan
19397,6,630,63013,63013050,Manaripay
19398,6,630,63013,63013051,Marandig
19399,6,630,63013,63013052,Masaroy
19400,6,630,63013,63013053,Maspasan
19401,6,630,63013,63013054,Nalbugan
19402,6,630,63013,63013056,Owak
19403,6,630,63013,63013057,Poblacion Centro
19404,6,630,63013,63013058,Poblacion Delgado
19405,6,630,63013,63013059,Poblacion Rizal Ilaud
19406,6,630,63013,63013060,Poblacion Ilaya
19407,6,630,63013,63013062,Baje San Julian
19408,6,630,63013,63013063,San Nicolas
19409,6,630,63013,63013064,Simsiman
19410,6,630,63013,63013065,Tabucan
19411,6,630,63013,63013066,Tahing
19412,6,630,63013,63013068,Tibiao
19413,6,630,63013,63013069,Tigbayog
19414,6,630,63013,63013071,Toyungan
19415,6,630,63013,63013072,Ulayan
19416,6,630,63013,63013073,Malag-it
19417,6,630,63013,63013074,Supanga
19418,6,630,63014,63014001,Abong
19419,6,630,63014,63014002,Alipata
19420,6,630,63014,63014003,Asluman
19421,6,630,63014,63014004,Bancal
19422,6,630,63014,63014005,Barangcalan
19423,6,630,63014,63014006,Barosbos
19424,6,630,63014,63014007,Punta Batuanan
19425,6,630,63014,63014009,Binuluangan
19426,6,630,63014,63014010,Bito-on
19427,6,630,63014,63014011,Bolo
19428,6,630,63014,63014012,Buaya
19429,6,630,63014,63014013,Buenavista
19430,6,630,63014,63014014,Isla De Cana
19431,6,630,63014,63014016,Cabilao Grande
19432,6,630,63014,63014017,Cabilao Pequeno
19433,6,630,63014,63014018,Cabuguana
19434,6,630,63014,63014019,Cawayan
19435,6,630,63014,63014020,Dayhagan
19436,6,630,63014,63014021,Gabi
19437,6,630,63014,63014022,Granada
19438,6,630,63014,63014023,Guinticgan
19439,6,630,63014,63014024,Lantangan
19440,6,630,63014,63014025,Manlot
19441,6,630,63014,63014026,Nalumsan
19442,6,630,63014,63014027,Pantalan
19443,6,630,63014,63014028,Poblacion
19444,6,630,63014,63014029,Punta
19445,6,630,63014,63014030,San Fernando
19446,6,630,63014,63014031,Tabugon
19447,6,630,63014,63014032,Talingting
19448,6,630,63014,63014033,Tarong
19449,6,630,63014,63014034,Tinigban
19450,6,630,63014,63014035,Tupaz
19451,6,630,63015,63015002,Aglosong
19452,6,630,63015,63015003,Agnaga
19453,6,630,63015,63015004,Bacjawan Norte
19454,6,630,63015,63015005,Bacjawan Sur
19455,6,630,63015,63015006,Bagongon
19456,6,630,63015,63015007,Batiti
19457,6,630,63015,63015008,Botlog
19458,6,630,63015,63015009,Calamigan
19459,6,630,63015,63015010,Dungon
19460,6,630,63015,63015011,Igbon
19461,6,630,63015,63015012,Jamul-Awon
19462,6,630,63015,63015013,Lo-ong
19463,6,630,63015,63015014,Macalbang
19464,6,630,63015,63015015,Macatunao
19465,6,630,63015,63015016,Malangabang
19466,6,630,63015,63015017,Maliogliog
19467,6,630,63015,63015018,Nino
19468,6,630,63015,63015019,Nipa
19469,6,630,63015,63015021,Plandico
19470,6,630,63015,63015022,Poblacion
19471,6,630,63015,63015023,Polopina
19472,6,630,63015,63015024,Salvacion
19473,6,630,63015,63015025,Talotu-an
19474,6,630,63015,63015026,Tambaliza
19475,6,630,63015,63015027,Tamis-ac
19476,6,630,63016,63016001,Abangay
19477,6,630,63016,63016002,Agsalanan
19478,6,630,63016,63016003,Agtatacay
19479,6,630,63016,63016004,Alegria
19480,6,630,63016,63016005,Bongloy
19481,6,630,63016,63016006,Buenavista
19482,6,630,63016,63016007,Caguyuman
19483,6,630,63016,63016008,Calicuang
19484,6,630,63016,63016009,Camambugan
19485,6,630,63016,63016011,Dawis
19486,6,630,63016,63016012,Ginalinan Nuevo
19487,6,630,63016,63016013,Ginalinan Viejo
19488,6,630,63016,63016014,Gutao
19489,6,630,63016,63016015,Ilajas
19490,6,630,63016,63016016,Libo-o
19491,6,630,63016,63016017,Licu-an
19492,6,630,63016,63016018,Lincud
19493,6,630,63016,63016019,Matangharon
19494,6,630,63016,63016020,Moroboro
19495,6,630,63016,63016021,Namatay
19496,6,630,63016,63016022,Nazuni
19497,6,630,63016,63016023,Pandan
19498,6,630,63016,63016024,Poblacion
19499,6,630,63016,63016025,Potolan
19500,6,630,63016,63016026,San Jose
19501,6,630,63016,63016027,San Matias
19502,6,630,63016,63016028,Siniba-an
19503,6,630,63016,63016029,Tabugon
19504,6,630,63016,63016030,Tambunac
19505,6,630,63016,63016031,Tanghawan
19506,6,630,63016,63016032,Tiguib
19507,6,630,63016,63016033,Tinocuan
19508,6,630,63016,63016034,Tulatula-an
19509,6,630,63017,63017001,Agutayan
19510,6,630,63017,63017002,Angare
19511,6,630,63017,63017003,Anjawan
19512,6,630,63017,63017004,Baac
19513,6,630,63017,63017005,Bagongbong
19514,6,630,63017,63017006,Balangigan
19515,6,630,63017,63017007,Balingasag
19516,6,630,63017,63017008,Banugan
19517,6,630,63017,63017009,Batuan
19518,6,630,63017,63017010,Bita
19519,6,630,63017,63017011,Buenavista
19520,6,630,63017,63017012,Bugtongan
19521,6,630,63017,63017013,Cabudian
19522,6,630,63017,63017014,Calaca-an
19523,6,630,63017,63017015,Calang
19524,6,630,63017,63017016,Calawinan
19525,6,630,63017,63017017,Capaycapay
19526,6,630,63017,63017018,Capuling
19527,6,630,63017,63017019,Catig
19528,6,630,63017,63017020,Dila-an
19529,6,630,63017,63017021,Fundacion
19530,6,630,63017,63017022,Inadlawan
19531,6,630,63017,63017023,Jagdong
19532,6,630,63017,63017024,Jaguimit
19533,6,630,63017,63017025,Lacadon
19534,6,630,63017,63017026,Luag
19535,6,630,63017,63017027,Malusgod
19536,6,630,63017,63017028,Maribuyong
19537,6,630,63017,63017029,Minanga
19538,6,630,63017,63017030,Monpon
19539,6,630,63017,63017031,Navalas
19540,6,630,63017,63017032,Pader
19541,6,630,63017,63017033,Pandan
19542,6,630,63017,63017038,Ponong Grande
19543,6,630,63017,63017039,Ponong Pequeno
19544,6,630,63017,63017040,Purog
19545,6,630,63017,63017041,Romblon
19546,6,630,63017,63017042,San Isidro
19547,6,630,63017,63017043,Santo Nino
19548,6,630,63017,63017044,Sawe
19549,6,630,63017,63017045,Taminla
19550,6,630,63017,63017046,Tinocuan
19551,6,630,63017,63017047,Tipolo
19552,6,630,63017,63017048,Poblacion A
19553,6,630,63017,63017049,Poblacion B
19554,6,630,63017,63017050,Poblacion C
19555,6,630,63017,63017051,Poblacion D
19556,6,630,63018,63018002,Bacay
19557,6,630,63018,63018003,Bacong
19558,6,630,63018,63018004,Balabag
19559,6,630,63018,63018005,Balud
19560,6,630,63018,63018006,Bantud
19561,6,630,63018,63018007,Bantud Fabrica
19562,6,630,63018,63018008,Baras
19563,6,630,63018,63018009,Barasan
19564,6,630,63018,63018010,Bolilao
19565,6,630,63018,63018012,Calao
19566,6,630,63018,63018013,Cali
19567,6,630,63018,63018014,Cansilayan
19568,6,630,63018,63018015,Capaliz
19569,6,630,63018,63018016,Cayos
19570,6,630,63018,63018017,Compayan
19571,6,630,63018,63018018,Dacutan
19572,6,630,63018,63018019,Ermita
19573,6,630,63018,63018020,Pd Monfort South
19574,6,630,63018,63018021,Ilaya 1st
19575,6,630,63018,63018022,Ilaya 2nd
19576,6,630,63018,63018023,Ilaya 3rd
19577,6,630,63018,63018025,Jardin
19578,6,630,63018,63018026,Lacturan
19579,6,630,63018,63018028,Pd Monfort North
19580,6,630,63018,63018029,Managuit
19581,6,630,63018,63018030,Maquina
19582,6,630,63018,63018031,Nanding Lopez
19583,6,630,63018,63018032,Pagdugue
19584,6,630,63018,63018033,Paloc Bigque
19585,6,630,63018,63018034,Paloc Sool
19586,6,630,63018,63018035,Patlad
19587,6,630,63018,63018036,Pulao
19588,6,630,63018,63018037,Rosario
19589,6,630,63018,63018038,Sapao
19590,6,630,63018,63018039,Sulangan
19591,6,630,63018,63018040,Tabucan
19592,6,630,63018,63018041,Talusan
19593,6,630,63018,63018042,Tambobo
19594,6,630,63018,63018043,Tamboilan
19595,6,630,63018,63018044,Victorias
19596,6,630,63018,63018045,Burgos-Regidor (Pob.)
19597,6,630,63018,63018046,Aurora-del Pilar (Pob.)
19598,6,630,63018,63018047,Buenaflor Embarkadero (Pob.)
19599,6,630,63018,63018048,Lopez Jaena - Rizal (Pob.)
19600,6,630,63018,63018049,Basa-Mabini Bonifacio (Pob.)
19601,6,630,63019,63019001,Lumbia
19602,6,630,63019,63019002,Bayas
19603,6,630,63019,63019003,Bayuyan
19604,6,630,63019,63019004,Botongon
19605,6,630,63019,63019005,Bulaquena
19606,6,630,63019,63019006,Calapdan
19607,6,630,63019,63019007,Cano-an
19608,6,630,63019,63019008,Daan Banua
19609,6,630,63019,63019009,Daculan
19610,6,630,63019,63019010,Gogo
19611,6,630,63019,63019011,Jolog
19612,6,630,63019,63019012,Loguingot
19613,6,630,63019,63019013,Malbog
19614,6,630,63019,63019014,Manipulon
19615,6,630,63019,63019015,Pa-on
19616,6,630,63019,63019016,Villa Pani-an
19617,6,630,63019,63019017,Poblacion Zone 1
19618,6,630,63019,63019018,Lonoy
19619,6,630,63019,63019019,San Roque
19620,6,630,63019,63019020,Santa Ana
19621,6,630,63019,63019021,Tabu-an
19622,6,630,63019,63019022,Tacbuyan
19623,6,630,63019,63019023,Tanza
19624,6,630,63019,63019024,Poblacion Zone II
19625,6,630,63019,63019025,Poblacion Zone III
19626,6,630,63020,63020001,Anono-o
19627,6,630,63020,63020002,Bacong
19628,6,630,63020,63020003,Bagumbayan Pob.
19629,6,630,63020,63020004,Balantad-Carlos Fruto (Pob.)
19630,6,630,63020,63020005,Baras
19631,6,630,63020,63020006,Binanua-an
19632,6,630,63020,63020007,Torreblanca-Blumentritt (Pob.)
19633,6,630,63020,63020008,Bongol San Miguel
19634,6,630,63020,63020009,Bongol San Vicente
19635,6,630,63020,63020010,Bulad
19636,6,630,63020,63020011,Buluangan
19637,6,630,63020,63020012,Burgos-Gengos (Pob.)
19638,6,630,63020,63020013,Cabasi
19639,6,630,63020,63020014,Cabubugan
19640,6,630,63020,63020015,Calampitao
19641,6,630,63020,63020016,Camangahan
19642,6,630,63020,63020017,Generosa-Cristobal Colon (Pob.)
19643,6,630,63020,63020018,Gerona-Gimeno (Pob.)
19644,6,630,63020,63020019,Girado-Magsaysay (Pob.)
19645,6,630,63020,63020020,Gotera (Pob.)
19646,6,630,63020,63020021,Igcocolo
